Ticket Number,Date Created,Subject,Priority,Department,Help Topic,Source,Current Status,Last Updated,SLA Due Date,Due Date,Closed Date,Overdue,Answered,Agent Assigned
102602,2/14/2022 14:04,[CCS Helpdesk] Please whitelist.,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Resolved,2/14/2022 15:30,2/17/2022 14:04,,2/14/2022 15:30,No,Yes,Jamie
216946,2/14/2022 14:10,"[CCS Helpdesk] Whitelist, please.",Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Resolved,2/14/2022 15:29,2/17/2022 14:10,,2/14/2022 15:29,No,Yes,Jamie
362004,3/9/2022 14:10,[CCS Helpdesk] Please whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,3/9/2022 14:53,3/12/2022 14:10,,3/9/2022 14:53,No,Yes,Khrystal
779741,4/21/2022 16:40,[CCS Helpdesk] Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Resolved,4/21/2022 17:32,4/24/2022 16:40,,4/21/2022 17:32,No,Yes,Jamie
807403,9/10/2018 12:15,[CCS Helpdesk] Re: SmartBoard,Normal,CCS Support,CCS Main,Email,Closed,9/10/2018 12:17,9/13/2018 12:15,,9/10/2018 12:17,No,No,Sherry
559625,9/10/2018 12:15,[CCS Helpdesk] SmartBoard,Normal,CCS Support,CCS Main,Email,Closed,9/10/2018 12:18,9/13/2018 12:15,,9/10/2018 12:18,No,No,Sherry
565154,10/17/2018 12:30,[CCS Helpdesk] A 243 Smarboard,Normal,CCS Support,CCS Main / CCS Classroom SmartBoard and TVs,Email,Closed,10/17/2018 16:41,10/20/2018 12:30,,10/17/2018 16:41,No,No,Ed
946758,11/1/2018 20:06,Smartboard sound A243,Normal,CCS Support,CCS Main / CCS Classroom SmartBoard and TVs,Email,Closed,11/2/2018 15:57,11/4/2018 20:06,,11/2/2018 15:57,No,No,Ed
985054,11/19/2018 19:25,[CCS Helpdesk] DVD Player for 12/17 and 12/18,Normal,CCS Support,CCS Main / CCS Classroom SmartBoard and TVs,Email,Closed,12/17/2018 17:04,12/17/2018 22:00,,12/17/2018 17:04,No,No,Sherry
353073,1/2/2019 13:29,[CCS Helpdesk] Computer,Normal,CCS Support,CCS Main / Loaner Request,Email,Closed,1/2/2019 17:04,1/5/2019 13:29,,1/2/2019 17:04,No,No,Ed
787317,1/22/2019 12:45,[CCS Helpdesk] View Sonic Input,Normal,CCS Support,CCS Main,Email,Closed,1/23/2019 15:05,1/25/2019 12:45,,1/23/2019 15:05,No,No,Ed
480000,1/24/2019 15:45,ViewSonic and Touch Screen,Normal,CCS Support,CCS Main / CCS Classroom SmartBoard and TVs,Phone,Closed,1/25/2019 13:36,1/27/2019 15:45,,1/25/2019 13:36,No,Yes,Ed
512348,2/4/2019 13:15,[CCS Helpdesk] Re: A243,Normal,CCS Support,CCS Main / CCS Classroom Computers,Email,Closed,2/4/2019 15:43,2/7/2019 13:15,,2/4/2019 15:43,No,Yes,Sherry
849362,4/23/2019 15:55,[CCS Helpdesk] A 243,Normal,CCS Support,CCS Main,Email,Closed,4/23/2019 18:44,4/26/2019 15:55,,4/23/2019 18:44,No,No,Ed
847182,8/9/2019 17:30,[CCS Helpdesk] Phone Questions,Normal,CCS Support,CCS Main,Email,Closed,8/9/2019 19:57,8/12/2019 17:30,,8/9/2019 19:57,No,No,Sherry
398896,9/17/2019 18:07,[CCS Helpdesk] AP Computer Science Help Needed,Normal,CCS Support,CCS Main,Email,Closed,9/18/2019 11:51,9/20/2019 18:07,,9/18/2019 11:51,No,No,Khrystal
721384,10/9/2019 17:42,[CCS Helpdesk] J-Term Information from 2017,Normal,CCS Support,CCS Main,Email,Closed,10/11/2019 13:25,10/12/2019 17:42,,10/11/2019 13:25,No,No,Sherry
581648,1/31/2020 12:45,Connecting to TV,Normal,CCS Support,CCS Main / CCS Classroom SmartBoard and TVs,Phone,Closed,1/31/2020 14:55,2/3/2020 12:45,,1/31/2020 14:55,No,No,Sherry
793421,2/10/2020 12:20,Computer not communicating with Printer,Normal,CCS Support,CCS Main / CCS Printing,Email,Closed,2/10/2020 20:11,2/13/2020 12:20,,2/10/2020 20:11,No,Yes,Khrystal
873083,2/13/2020 14:23,Printing Issues continue,Normal,CCS Support,CCS Main / CCS Printing,Phone,Closed,2/14/2020 18:33,2/16/2020 14:23,,2/14/2020 18:33,No,No,Sherry
706549,3/30/2020 19:00,Lillian Crowley - Tech Question/Problem,Normal,CCS Support,CCS Main,Email,Closed,3/31/2020 18:19,4/2/2020 19:00,,3/31/2020 18:19,No,No,Sherry
396107,6/1/2020 17:20,Printing to college placement  printer,Normal,CCS Support,CCS Main,Phone,Closed,6/15/2020 13:03,6/4/2020 17:20,,6/15/2020 13:03,No,No,Sherry
328580,6/10/2020 13:40,Fwd: Updates to the Reported Major Codes for the SAT Suite of Assessments,Normal,CCS Support,CCS Main,Email,Closed,6/15/2020 13:03,6/13/2020 13:40,,6/15/2020 13:03,No,No,Sherry
149023,7/14/2020 12:10,Printer and Connector,Normal,CCS Support,CCS Main,Email,Closed,7/20/2020 13:36,7/17/2020 12:10,,7/20/2020 13:36,No,Yes,Jamie
900021,7/28/2020 17:20,Google Acting Up,Normal,CCS Support,CCS Main,Email,Closed,7/29/2020 2:57,7/31/2020 17:20,,7/29/2020 2:57,No,No,Sherry
468237,8/3/2020 19:40,Second Monitor,Normal,CCS Support,CCS Main,Email,Resolved,8/5/2020 18:56,8/6/2020 19:40,,8/5/2020 18:56,No,Yes,Jamie
582009,8/10/2020 19:45,Abbie Jones Chromebook,Normal,Chromebook,Chromebook,Email,Closed,8/12/2020 14:42,8/17/2020 19:45,,8/12/2020 14:42,No,No,Jennifer
700948,8/17/2020 13:00,Fwd: RenWeb not working,Normal,CCS Support,CCS Main,Email,Closed,8/17/2020 17:23,8/20/2020 13:00,,8/17/2020 17:23,No,No,Sherry
756498,8/19/2020 21:45,Re: CCS:Guidance:First Day!,Normal,CCS Support,CCS Main,Email,Closed,8/24/2020 12:38,8/22/2020 21:45,,8/24/2020 12:38,No,Yes,Khrystal
270389,8/19/2020 22:25,Re: CCS:Guidance:First Day!,Normal,Chromebook,Chromebook,Email,Closed,8/20/2020 13:08,8/26/2020 22:25,,8/20/2020 13:08,No,Yes,Khrystal
914925,9/24/2020 15:55,[CCS Helpdesk] Printer,Normal,CCS Support,CCS Main,Email,Closed,9/25/2020 14:47,9/27/2020 15:55,,9/25/2020 14:47,No,Yes,Jamie
889846,11/24/2020 14:14,[CCS Helpdesk] Phone Calls from my Cell,Normal,CCS Support,CCS Main,Email,Closed,11/24/2020 16:04,11/27/2020 14:14,,11/24/2020 16:04,No,No,Sherry
248698,12/4/2020 20:30,Fwd: Need new Chrome book,Normal,Chromebook,Chromebook,Email,Closed,12/7/2020 12:56,12/11/2020 20:30,,12/7/2020 12:56,No,Yes,Sherry
971019,4/20/2021 15:22,Add a printer to loaner laptop,Normal,CCS Support,CCS Main,Phone,Closed,4/20/2021 15:52,4/23/2021 15:22,,4/20/2021 15:52,No,Yes,Jamie
849658,4/28/2021 11:45,"[CCS Helpdesk] Re: [All CCS Staff] IMPORTANT: Your Machine (and WiFi) Password Will Change Tuesday, May 4th",Normal,Chromebook,Chromebook,Email,Closed,4/28/2021 12:19,5/5/2021 11:45,,4/28/2021 12:19,No,No,Sherry
239145,1/3/2022 13:20,Phone Set Up,Normal,CCS Support,CCS Main,Email,Closed,1/3/2022 14:06,1/6/2022 13:20,,1/3/2022 14:06,No,Yes,Jamie
604929,3/15/2022 11:45,Help Needed,Normal,CCS Support,CCS Main,Email,Closed,3/15/2022 11:54,3/18/2022 11:45,,3/15/2022 11:54,No,No,Sherry
707653,3/23/2022 17:32,Monitor for office,Normal,CCS Support,CCS Main,Phone,Closed,3/24/2022 16:26,3/26/2022 17:32,,3/24/2022 16:26,No,Yes,Khrystal
692133,6/9/2022 14:05,Monitor Returned 6-9-22,Normal,CCS Support,CCS Main,Email,Closed,6/9/2022 14:37,6/12/2022 14:05,,6/9/2022 14:37,No,Yes,Jamie
674675,6/16/2022 12:10,Leanne Thurman's Spanish Google Classroom,Normal,CCS Support,CCS Main,Email,Closed,6/27/2022 18:55,6/19/2022 12:10,,6/27/2022 18:55,No,No,Sherry
300233,8/2/2022 13:25,ES New Teacher Emails,Normal,CCS Support,CCS Main,Email,Closed,8/2/2022 14:40,8/5/2022 13:25,,8/2/2022 14:40,No,Yes,Sherry
855071,9/10/2018 12:21,[CCS Helpdesk] RE: student printer,Normal,CCS Support,CCS Main,Email,Closed,9/11/2018 15:36,9/13/2018 12:21,,9/11/2018 15:36,No,No,Sherry
165215,9/26/2018 15:50,[CCS Helpdesk] FW: Local mailbox is full,Normal,CCS Support,CCS Main / CCS Email Issues,Email,Closed,9/27/2018 11:52,9/29/2018 15:50,,9/27/2018 11:52,No,Yes,Ed
560037,9/26/2018 20:50,[CCS Helpdesk] Printer,Normal,CCS Support,CCS Main,Email,Closed,9/27/2018 12:30,9/29/2018 20:50,,9/27/2018 12:30,No,Yes,Ed
960341,1/16/2019 13:30,[CCS Helpdesk] 2 Things,Normal,CCS Support,CCS Main / Hardware,Email,Closed,1/16/2019 18:41,1/19/2019 13:30,,1/16/2019 18:41,No,Yes,Sherry
437243,2/25/2019 12:50,[CCS Helpdesk] Microsoft Outlook,Normal,CCS Support,CCS Main / CCS Email Issues,Email,Closed,2/26/2019 17:29,2/28/2019 12:50,,2/26/2019 17:29,No,Yes,Ed
441977,8/14/2019 18:14,[CCS Helpdesk] Printer,Normal,CCS Support,CCS Main,Email,Closed,8/14/2019 18:24,8/17/2019 18:14,,8/14/2019 18:24,No,No,Sherry
707831,8/14/2019 18:14,[CCS Helpdesk] Copier in HS Workroom,Normal,CCS Support,CCS Main,Email,Closed,8/14/2019 18:24,8/17/2019 18:14,,8/14/2019 18:24,No,No,Sherry
740043,8/22/2019 1:35,[CCS Helpdesk] Fwd: Assessment Calendar,Normal,CCS Support,CCS Main / Google Issues,Email,Closed,8/22/2019 12:13,8/25/2019 1:35,,8/22/2019 12:13,No,Yes,Sherry
338489,9/17/2019 13:35,[CCS Helpdesk] Fwd: Google Classroom,Normal,CCS Support,CCS Main,Email,Closed,9/17/2019 18:27,9/20/2019 13:35,,9/17/2019 18:27,No,Yes,Khrystal
705280,10/21/2019 4:00,[CCS Helpdesk] iPad,Normal,CCS Support,CCS Main,Email,Closed,10/21/2019 15:19,10/24/2019 4:00,,10/21/2019 15:19,No,Yes,Sherry
292658,10/23/2019 12:14,[CCS Helpdesk] Form Director,Normal,CCS Support,CCS Main / Google Issues,Email,Closed,11/26/2019 18:09,10/26/2019 12:14,,11/26/2019 18:09,No,Yes,Sherry
236704,10/25/2019 13:30,[CCS Helpdesk] White list,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,10/25/2019 13:44,10/28/2019 13:30,,10/25/2019 13:44,No,Yes,Khrystal
406733,12/4/2019 13:15,[CCS Helpdesk] A wee list,Normal,CCS Support,CCS Main,Email,Closed,2/11/2020 13:22,12/11/2019 13:15,,2/11/2020 13:22,No,Yes,Sherry
295249,3/18/2020 2:40,white list- ASAP,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Resolved,3/18/2020 12:09,3/21/2020 2:40,,3/18/2020 12:09,No,Yes,Jamie
140622,3/19/2020 16:05,[CCS Helpdesk] phone number to add,Normal,CCS Support,CCS Main,Email,Closed,3/19/2020 16:10,3/22/2020 16:05,,3/19/2020 16:10,No,No,Sherry
157379,3/24/2020 20:00,"[CCS Helpdesk] White List, Please",Normal,CCS Support,CCS Main,Email,Closed,3/25/2020 12:05,3/27/2020 20:00,,3/25/2020 12:05,No,Yes,Khrystal
974342,3/25/2020 13:10,[CCS Helpdesk] Fwd: VIDEOS BLOCKED,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,3/31/2020 14:02,3/28/2020 13:10,,3/31/2020 14:02,No,Yes,Khrystal
550535,3/25/2020 18:20,[CCS Helpdesk] Fwd: chromebook,Normal,Chromebook,Chromebook,Email,Closed,3/26/2020 11:42,4/1/2020 18:20,,3/26/2020 11:42,No,Yes,Khrystal
679816,3/27/2020 1:05,[CCS Helpdesk] White LIst,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Resolved,3/27/2020 13:00,3/30/2020 1:05,,3/27/2020 13:00,No,Yes,Jamie
674340,3/27/2020 13:10,[CCS Helpdesk] White List,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Resolved,3/27/2020 13:18,3/30/2020 13:10,,3/27/2020 13:18,No,Yes,Jamie
824515,3/31/2020 13:00,[CCS Helpdesk] Sign in to email,Normal,CCS Support,CCS Main,Email,Closed,3/31/2020 14:02,4/3/2020 13:00,,3/31/2020 14:02,No,No,Sherry
302848,4/2/2020 2:40,[CCS Helpdesk] Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Resolved,4/2/2020 12:56,4/5/2020 2:40,,4/2/2020 12:56,No,Yes,Jamie
379902,4/8/2020 4:10,[CCS Helpdesk] White List,Normal,CCS Support,CCS Main,Email,Resolved,4/8/2020 13:16,4/11/2020 4:10,,4/8/2020 13:16,No,Yes,Jamie
319685,4/8/2020 17:20,[CCS Helpdesk] White List for Staff,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,4/8/2020 18:18,4/11/2020 17:20,,4/8/2020 18:18,No,Yes,Sherry
480267,4/21/2020 13:00,[CCS Helpdesk] White List app for staff,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,4/21/2020 13:01,4/24/2020 13:00,,4/21/2020 13:01,No,Yes,Sherry
885494,4/21/2020 13:30,[CCS Helpdesk] White List,Normal,CCS Support,CCS Main,Email,Closed,4/21/2020 13:30,4/24/2020 13:30,,4/21/2020 13:30,No,Yes,Sherry
621773,4/21/2020 16:25,[CCS Helpdesk] Distribution List,Normal,CCS Support,CCS Main,Email,Closed,4/24/2020 14:22,4/24/2020 16:25,,4/24/2020 14:22,No,Yes,Khrystal
323484,4/23/2020 12:40,[CCS Helpdesk] White list,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Resolved,4/23/2020 14:56,4/26/2020 12:40,,4/23/2020 14:56,No,Yes,Jamie
318686,4/28/2020 19:30,[CCS Helpdesk] White List,Normal,CCS Support,CCS Main,Email,Closed,4/28/2020 19:56,5/1/2020 19:30,,4/28/2020 19:56,No,Yes,Khrystal
109476,4/29/2020 20:05,[CCS Helpdesk] Re: broken computer,Normal,Chromebook,CCS Main,Email,Closed,5/1/2020 15:19,5/2/2020 20:05,,5/1/2020 15:19,No,No,Jennifer
602222,5/5/2020 19:55,[CCS Helpdesk] Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,5/6/2020 13:05,5/8/2020 19:55,,5/6/2020 13:05,No,Yes,Khrystal
676760,5/6/2020 15:55,[CCS Helpdesk] Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Resolved,5/6/2020 16:21,5/9/2020 15:55,,5/6/2020 16:21,No,Yes,Jamie
848091,5/17/2020 18:00,[CCS Helpdesk] WhiteList,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Resolved,5/18/2020 13:34,5/20/2020 18:00,,5/18/2020 13:34,No,Yes,Jamie
688501,5/27/2020 1:25,[CCS Helpdesk] Re: I dont know how to fix this,Normal,CCS Support,CCS Main,Email,Closed,5/28/2020 12:46,5/30/2020 1:25,,5/28/2020 12:46,No,Yes,Sherry
916383,5/28/2020 12:30,[CCS Helpdesk] Re: Chrome book,Normal,Chromebook,Chromebook,Email,Closed,5/28/2020 12:38,6/4/2020 12:30,,5/28/2020 12:38,No,No,Sherry
949602,7/1/2020 14:40,[CCS Helpdesk] Fwd: A question,Normal,CCS Support,CCS Main,Email,Resolved,7/6/2020 14:20,7/4/2020 14:40,,7/6/2020 14:20,No,Yes,Jamie
164585,8/14/2020 19:00,[CCS Helpdesk] Headphones,Normal,CCS Support,CCS Main,Email,Closed,8/14/2020 21:17,8/17/2020 19:00,,8/14/2020 21:17,No,Yes,Sherry
131873,8/25/2020 16:59,[CCS Helpdesk] Re: AP Computer Science Question,Normal,Chromebook,Chromebook,Email,Closed,8/25/2020 17:46,9/1/2020 16:59,,8/25/2020 17:46,No,Yes,Khrystal
349455,8/27/2020 18:55,[CCS Helpdesk] TV Cart,Normal,CCS Support,CCS Main,Email,Closed,8/31/2020 12:25,8/30/2020 18:55,,8/31/2020 12:25,No,Yes,Sherry
614867,8/31/2020 12:54,[CCS Helpdesk] Fwd: Grade Level Meeting,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,8/31/2020 13:01,9/3/2020 12:54,,8/31/2020 13:01,No,Yes,Khrystal
477198,9/4/2020 13:05,[CCS Helpdesk] Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,9/4/2020 13:11,9/7/2020 13:05,,9/4/2020 13:11,No,Yes,Khrystal
935222,9/8/2020 19:00,[CCS Helpdesk] Loaner for Freshmen Academy,Normal,Chromebook,Chromebook,Email,Closed,9/8/2020 21:11,9/15/2020 19:00,,9/8/2020 21:11,No,Yes,Sherry
177514,9/14/2020 15:55,[CCS Helpdesk] Camera Software,Normal,CCS Support,CCS Main,Email,Closed,9/18/2020 19:48,3/13/2021 15:55,,9/18/2020 19:48,No,No,Sherry
832532,9/18/2020 12:40,[CCS Helpdesk] white list,Normal,CCS Support,CCS Main,Email,Resolved,9/18/2020 12:54,9/21/2020 12:40,,9/18/2020 12:54,No,Yes,Jamie
609732,9/21/2020 15:40,[CCS Helpdesk] Fwd: our form is blocked,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,9/21/2020 16:51,9/24/2020 15:40,,9/21/2020 16:51,No,Yes,Khrystal
680659,10/22/2020 12:25,[CCS Helpdesk] Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,10/22/2020 12:34,10/25/2020 12:25,,10/22/2020 12:34,No,Yes,Khrystal
343581,10/28/2020 13:05,[CCS Helpdesk] Host chromebook in S103,Normal,Chromebook,Chromebook,Email,Closed,10/28/2020 13:56,11/4/2020 13:05,,10/28/2020 13:56,No,Yes,Jennifer
184133,11/4/2020 21:30,[CCS Helpdesk] WWhite List,Normal,CCS Support,CCS Main,Email,Closed,11/5/2020 12:46,11/7/2020 21:30,,11/5/2020 12:46,No,Yes,Khrystal
986186,12/16/2020 14:28,[CCS Helpdesk] Re: Chromebook Issue,Normal,Chromebook,Chromebook,Email,Closed,12/16/2020 14:39,12/23/2020 14:28,,12/16/2020 14:39,No,No,Jennifer
251980,1/29/2021 14:24,[CCS Helpdesk] whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,1/29/2021 14:56,2/1/2021 14:24,,1/29/2021 14:56,No,Yes,Sherry
907759,2/19/2021 2:45,[CCS Helpdesk] Lightning HDMI connector,Normal,CCS Support,CCS Main,Email,Closed,2/22/2021 16:55,2/22/2021 2:45,,2/22/2021 16:55,No,Yes,
581176,2/19/2021 16:45,[CCS Helpdesk] White List,Normal,CCS Support,CCS Main,Email,Resolved,2/19/2021 17:11,2/22/2021 16:45,,2/19/2021 17:11,No,Yes,Jamie
862945,2/23/2021 11:20,[CCS Helpdesk] Cable,Normal,CCS Support,CCS Main,Email,Closed,2/23/2021 17:10,2/26/2021 11:20,,2/23/2021 17:10,No,Yes,Jamie
334886,2/24/2021 3:50,[CCS Helpdesk] Cord,Normal,CCS Support,CCS Main,Email,Resolved,2/24/2021 14:08,2/27/2021 3:50,,2/24/2021 14:08,No,Yes,Jamie
207729,2/26/2021 15:55,[CCS Helpdesk] Guest Wifi,Normal,CCS Support,CCS Main,Email,Closed,2/26/2021 16:43,3/1/2021 15:55,,2/26/2021 16:43,No,No,Sherry
884276,3/19/2021 11:05,[CCS Helpdesk] White List,Normal,CCS Support,CCS Main,Email,Resolved,3/22/2021 12:56,3/22/2021 11:05,,3/22/2021 12:56,No,Yes,Jamie
789763,4/22/2021 1:25,[CCS Helpdesk] Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,4/22/2021 12:16,4/25/2021 1:25,,4/22/2021 12:16,No,No,
210004,4/23/2021 2:00,[CCS Helpdesk] Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,4/23/2021 12:15,4/26/2021 2:00,,4/23/2021 12:15,No,Yes,
552319,5/12/2021 20:30,[CCS Helpdesk] Re: School Emails,Normal,CCS Support,CCS Main,Email,Closed,5/13/2021 12:57,5/15/2021 20:30,,5/13/2021 12:57,No,Yes,Jamie
636283,5/14/2021 20:05,[CCS Helpdesk] 2025 list serv,Normal,CCS Support,CCS Main,Email,Closed,5/17/2021 13:05,5/17/2021 20:05,,5/17/2021 13:05,No,Yes,Sherry
652883,5/21/2021 15:35,[CCS Helpdesk] Phone Cuts Out,Normal,CCS Support,CCS Main,Email,Closed,5/25/2021 15:41,5/24/2021 15:35,,5/25/2021 15:41,No,Yes,Sherry
310617,7/19/2021 18:50,[CCS Helpdesk] White List,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Resolved,7/20/2021 15:59,7/22/2021 18:50,,7/20/2021 15:59,No,Yes,Jamie
634965,8/6/2021 18:05,[CCS Helpdesk] HS Announcements,Normal,CCS Support,CCS Main,Email,Closed,8/6/2021 20:36,8/9/2021 18:05,,8/6/2021 20:36,No,No,Sherry
877194,8/6/2021 18:05,[CCS Helpdesk] AVL Password,Normal,CCS Support,CCS Main,Email,Closed,8/6/2021 18:17,8/9/2021 18:05,,8/6/2021 18:17,No,No,Sherry
379849,8/14/2021 12:25,[CCS Helpdesk] Re: Chrome book,Normal,Chromebook,Chromebook,Email,Closed,8/17/2021 15:16,8/21/2021 12:25,,8/17/2021 15:16,No,Yes,Jennifer
693714,8/16/2021 16:50,[CCS Helpdesk] Fwd: Order Update,Normal,CCS Support,CCS Main,Email,Closed,8/16/2021 18:18,8/19/2021 16:50,,8/16/2021 18:18,No,Yes,Khrystal
331728,8/25/2021 18:08,[CCS Helpdesk] Class emails,Normal,CCS Support,CCS Main,Email,Closed,8/26/2021 11:43,8/28/2021 18:08,,8/26/2021 11:43,No,No,Sherry
635849,9/10/2021 5:25,[CCS Helpdesk] White List,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Resolved,9/10/2021 12:45,9/13/2021 5:25,,9/10/2021 12:45,No,Yes,Jamie
415772,9/29/2021 18:00,[CCS Helpdesk] Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,9/29/2021 19:24,10/2/2021 18:00,,9/29/2021 19:24,No,Yes,Khrystal
958101,10/1/2021 7:35,[CCS Helpdesk] White List,Normal,CCS Support,CCS Main,Email,Resolved,10/1/2021 12:46,10/4/2021 7:35,,10/1/2021 12:46,No,Yes,Jamie
944334,10/15/2021 6:30,[CCS Helpdesk] White List,Normal,CCS Support,CCS Main,Email,Closed,10/15/2021 12:23,10/18/2021 6:30,,10/15/2021 12:23,No,Yes,Khrystal
203518,11/3/2021 13:00,[CCS Helpdesk] Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Resolved,11/3/2021 14:58,11/6/2021 13:00,,11/3/2021 14:58,No,Yes,Jamie
395606,11/8/2021 18:20,[CCS Helpdesk] Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,11/8/2021 19:44,11/11/2021 18:20,,11/8/2021 19:44,No,Yes,Khrystal
167687,11/12/2021 14:50,[CCS Helpdesk] White List,Normal,CCS Support,CCS Main,Email,Resolved,11/12/2021 16:42,11/15/2021 14:50,,11/12/2021 16:42,No,Yes,Jamie
826516,1/6/2022 5:55,[CCS Helpdesk] whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Resolved,1/6/2022 13:12,1/9/2022 5:55,,1/6/2022 13:12,No,Yes,Jamie
593161,1/7/2022 11:25,[CCS Helpdesk] Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Resolved,1/7/2022 13:41,1/10/2022 11:25,,1/7/2022 13:41,No,Yes,Jamie
631662,2/3/2022 17:00,[CCS Helpdesk] Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,2/3/2022 17:32,2/6/2022 17:00,,2/3/2022 17:32,No,Yes,Khrystal
128091,2/4/2022 15:30,[CCS Helpdesk] Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,2/4/2022 15:51,2/7/2022 15:30,,2/4/2022 15:51,No,Yes,Khrystal
927939,2/11/2022 21:10,[CCS Helpdesk] Fwd: Parent Subscriber to Google Classroom for James Everett,Normal,CCS Support,CCS Main,Email,Closed,2/14/2022 12:51,2/14/2022 21:10,,2/14/2022 12:51,No,Yes,Sherry
222940,2/16/2022 2:15,[CCS Helpdesk] Whitelist,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Closed,2/16/2022 13:06,2/19/2022 2:15,,2/16/2022 13:06,No,Yes,Khrystal
480550,2/21/2022 5:10,[CCS Helpdesk] Fwd: Google Classroom,Normal,CCS Support,CCS Main,Email,Closed,5/5/2022 15:58,2/24/2022 5:10,,5/5/2022 15:58,No,Yes,Sherry
925582,2/28/2022 11:15,[CCS Helpdesk] Fwd: GC,Normal,CCS Support,CCS Main,Email,Closed,3/8/2022 19:41,3/3/2022 11:15,,3/8/2022 19:41,No,Yes,Jamie
855496,3/4/2022 15:35,[CCS Helpdesk] White List,Normal,CCS Support,CCS Main,Email,Resolved,3/4/2022 15:55,3/7/2022 15:35,,3/4/2022 15:55,No,Yes,Jamie
725744,3/11/2022 14:00,[CCS Helpdesk] WhiteList,Normal,CCS Support,"CCS Main / CCS WhiteList (Websites, Extensi",Email,Resolved,3/11/2022 14:08,3/14/2022 14:00,,3/11/2022 14:08,No,Yes,Jamie
942107,3/28/2022 15:55,[CCS Helpdesk] Fwd: Please Initiate a Password Reset - Suspected Hacking Attempt,Normal,CCS Support,CCS Main,Email,Closed,3/28/2022 16:02,3/31/2022 15:55,,3/28/2022 16:02,No,Yes,Khrystal
418462,3/29/2022 4:55,[CCS Helpdesk] White List,Normal,CCS Support,CCS Main,Email,Resolved,3/29/2022 12:30,4/1/2022 4:55,,3/29/2022 12:30,No,Yes,Jamie
890910,4/27/2022 15:45,[CCS Helpdesk] White List,Normal,CCS Support,CCS Main,Email,Closed,4/28/2022 12:19,4/30/2022 15:45,,4/28/2022 12:19,No,Yes,Khrystal
702246,4/29/2022 12:19,[CCS Helpdesk] White List,Normal,CCS Support,CCS Main,Email,Closed,4/29/2022 12:23,5/2/2022 12:19,,4/29/2022 12:23,No,Yes,Khrystal
431521,6/6/2022 17:40,[CCS Helpdesk] Monitor Hookup,Normal,CCS Support,CCS Main,Email,Resolved,6/6/2022 18:45,6/9/2022 17:40,,6/6/2022 18:45,No,Yes,Jamie
634801,6/7/2022 19:35,[CCS Helpdesk] Google Drive- Scott Henry,Normal,CCS Support,CCS Main,Email,Closed,6/7/2022 20:42,6/10/2022 19:35,,6/7/2022 20:42,No,No,Sherry
